const,inflection,rate,b_asymptote,pop_density,id
-0.16958187263830998,0.018963578078087445,0.0040765962046624,0.8823649600609554,-0.05150078719674984,1KME5478N8492
-0.19724286572026134,0.018017414934024135,0.003781159346523391,0.8220909473343923,-0.030013076298134034,1KME5478N8493
-0.20904904916165584,0.016868189166584453,0.0034129850119681243,0.7804902266486717,-0.0036734110130228702,1KME5478N8494
-0.2031252816026538,0.015868324919985174,0.0030210124411148187,0.7921468351653337,0.018720349789422133,1KME5478N8495
-0.16818037114178144,0.014953498614264787,0.0029639049407330985,0.8339470010879476,0.044270966217836126,1KME5478N8496
-0.13252001016426201,0.01436999544730616,0.0028548423236832397,0.8501845489598614,0.07564217173943324,1KME5478N8497
-0.08155945910428311,0.013959693243110426,0.0031474211834034505,0.8284002952349976,0.0849523292523698,1KME5478N8498
-0.040334076972977626,0.013596547878337738,0.003441709366220712,0.7691244298433451,0.03132185183673562,1KME5478N8499
-0.016417877764290184,0.013811270648934513,0.003708704840320884,0.6928792792903564,0.0296537497197666,1KME5478N8500
-0.021754480528070753,0.014466331351362624,0.004322203844251265,0.7617942357898966,0.024679417726022054,1KME5478N8503
0.04608519057277665,0.021880262849059758,0.005086602409459838,0.889701377017943,-0.6293647420540661,1KME5479N8483
0.04187048306870699,0.02178628147276747,0.005024981551892211,0.86595679570578,-0.6636732653733385,1KME5479N8484
0.013473658060103382,0.021669436296735747,0.004950204765314405,0.8011488885742452,-0.6240652747536464,1KME5479N8485
-0.02088487563130383,0.021509507976937816,0.004859610218701372,0.7810663638295391,-0.5449014894390605,1KME5479N8486
-0.04395249686882923,0.02129409793951936,0.00474974430017022,0.8095388853648325,-0.4089623381575586,1KME5479N8487
-0.07019573890073612,0.02100696646738336,0.004616498990248887,0.888144018272928,-0.28518204840422834,1KME5479N8488
-0.09689023451109872,0.02061530478146282,0.004452623552020128,0.9035201504340622,-0.19669809606608404,1KME5479N8489
-0.12527923633590188,0.020097952819847338,0.004247600667851534,0.954777640645226,-0.1266799554412254,1KME5479N8490
-0.15601819520998852,0.019434971094250318,0.003989397117357392,0.9286213129853229,-0.08206817880728057,1KME5479N8491
-0.1887659661550587,0.018618045421645385,0.003662759613044104,0.8844518564732853,-0.05341619028705793,1KME5479N8492
-0.21423228652789078,0.017572087700195322,0.0032794793215518295,0.8200143281113143,-0.026760942693911015,1KME5479N8493
-0.21834673364101292,0.01641352253974213,0.0028166177321094195,0.7784004522488559,0.0010529150048189098,1KME5479N8494
-0.2232277985332096,0.015167014473815767,0.0024587595892842113,0.7899057731374516,0.02535627748904458,1KME5479N8495
-0.19986352491901443,0.014157451376321989,0.0025298298741144804,0.8133705192310551,0.058112693835936,1KME5479N8496
-0.16000827943278406,0.013592142649537576,0.0024548796405871997,0.8165497544766069,0.10351279651968037,1KME5479N8497
-0.11194279642498497,0.013321447678683217,0.002816233294811261,0.801136449576104,0.14029231283485177,1KME5479N8498
-0.06800636603754157,0.01328262921789807,0.0031539462574646797,0.7644213060314694,0.12816769634488814,1KME5479N8499
-0.03943184917770933,0.013524131022040572,0.0034558256718438055,0.7179958372725778,0.0590909432708993,1KME5479N8500
